,overall,reviewerID,asin
43211,3.0,A2M7OKZRD8021L,B000278N6E
43212,5.0,A286J63OPNF8LX,B000278N6E
43213,5.0,AEFTFFUHUAUVL,B000278N6E
43214,5.0,A19B3LYMZMWAY4,B000278N6E
43215,5.0,A3TJ7R6UL2QA2S,B000278N6E
43216,3.0,A7E523XAU0VN8,B000278N6E
43217,5.0,A278T0W8099OBO,B000278N6E
43218,5.0,A1NYHNOL91ME4Q,B000278N6E
43219,5.0,A3J1Y096SWCEGZ,B000278N6E
43220,5.0,A1J7UMPY4WWZ7P,B000278N6E
43221,5.0,A3ELU5JNWFZIU0,B000278N6E
43222,1.0,A1FIUOTVO6CPCZ,B000278N6E
43223,5.0,A1HA3QBYGYEWKS,B000278N6E
43224,5.0,A18PZFMUD45BNI,B000278N6E
43225,5.0,A1LZLG6WA5OOBC,B000278N6E
43226,5.0,A2VU7KJZ8PR1TV,B000278N6E
43227,5.0,A5QBOSHM0DOO1,B000278N6E
43228,4.0,A2TTB3Y1I8MB4V,B000278N6E
43229,5.0,A16TZRNJAH1V0B,B000278N6E
43230,5.0,A3F58EVW3KF1EG,B000278NTQ
43231,5.0,AKB7HGHECN6AB,B0002LCXSY
43232,3.0,A34R5COY8PP3LE,B0002LCXSY
43233,5.0,A3V4EC010XL516,B0002LCXSY
43234,4.0,AWTRHIVUWT8J5,B0002LCXSY
43235,2.0,A1X4VNHYWGYHUW,B0002LCXSY
43236,5.0,A2PPLBGQN9FZMV,B0002LCXSY
43237,2.0,A2GU3MQKI7LXEY,B0002LCXSY
43238,5.0,AASYUKEYOHTAN,B0002LCXSY
43239,5.0,AJDCT618WD5S2,B0002LCXSY
43240,1.0,A30529PPUXL5A0,B0002LCXSY
43241,5.0,A1HC00AYBBRA2O,B0002LCXSY
43242,1.0,A1JOG3GMICJX11,B0002LCXSY
43243,5.0,A1XNU8JP0J0MKY,B0002LCXSY
43244,5.0,A1K7B9XXJC6SWD,B0002LCXSY
43245,5.0,A3VR70IDGAFUGN,B0002LCXSY
43246,2.0,APA5KLCG2YY23,B0002LCXSY
43247,2.0,A1H48PXJRZB10R,B0002LCXSY
43248,5.0,A32IL3MKT8FWEA,B0002LCXSY
43249,5.0,A34UJOWJEOSD7Z,B0002LCXSY
43250,5.0,A1YU6FCSO9D7NP,B0002LCXSY
43251,1.0,A1HKHWV7U1XLZC,B0002LCXSY
43252,5.0,A2E2BRKW74UEJ8,B0002LCXSY
43253,5.0,A1U5NU1ZVQQK6B,B0002LCXSY
43254,5.0,A3K8KVN3HHXSW8,B0002LCXSY
43255,5.0,A3759JQM8C3RU3,B0002LCXSY
43256,5.0,A17U3U57G0NQVW,B0002LCXSY
43257,2.0,A2SV3AFBN3UT4X,B0002LCXSY
43258,1.0,A2U5ZMFAJZPYKI,B0002LCXSY
43259,5.0,AEVIXV17L2Q7P,B0002LCXSY
43260,4.0,A5CA1COWGN1WP,B0002LCXSY
43261,4.0,A1416H354ML6G6,B0002LCXSY
43262,5.0,A2K5WQOXYDAB0M,B0002LCXSY
43263,3.0,A2Q7X7OQ0IUOP1,B0002LCXSY
43264,1.0,A1L529EW5V8AJP,B0002LCXSY
43265,1.0,AD07HW7PVBNF9,B0002LCXSY
43266,5.0,A206IXR21LV32I,B0002LCXSY
43267,4.0,A24JBS8040XLDA,B0002RYS7W
43268,5.0,A1ICKYOZ3N34H5,B0002RYS7W
43269,4.0,A6Y1NR701XI3G,B0002RYS7W
43270,1.0,A1MF2XPKY9VRJ3,B0002RYS7W
43271,5.0,A3SOZB5DIKD52T,B0002RYS7W
43272,1.0,AEGLF0F0I36QW,B0002RYS7W
43273,1.0,A3UE2RIEYDVNJX,B0002RYS7W
43274,3.0,A340XJYJDFSMUG,B0002RYS7W
43275,5.0,A37ZFTT3NG5ASW,B0002RYS7W
43276,5.0,A367M140BY6YOR,B0002RYS7W
43277,5.0,A26UF5DUAAJVH3,B0002RYS7W
43278,5.0,A1FMTGY05TMZJO,B0002RYS7W
43279,5.0,A2Z9PTGSSYRB62,B0002VJZE4
43280,1.0,A12XVGRQT2Q0BO,B0002VJZE4
43281,4.0,A2YKGQARZZ7LSY,B0002VJZE4
43282,5.0,AQTSGX16V20UN,B0002VJZE4
43283,5.0,A2TIUHTKZKUTHM,B0002VJZE4
43284,5.0,A2D4ZK8T8Y6M3F,B0002VJZE4
43285,1.0,A29NVZ0T4QAU02,B0002VJZE4
43286,4.0,A1LOTO42O13KI5,B0002VJZE4
43287,4.0,AK66F0PDPXFD2,B0002VJZE4
43288,5.0,A1DA0EOGG08OLC,B0002VJZE4
43289,4.0,AMOFKHYMZSW77,B0002VJZE4
43290,5.0,A1X8RJ37PIZ8BN,B0002VJZE4
43291,5.0,A3NKHSY0LDDYDC,B0002VJZE4
43292,1.0,A2R5BJV21XPBWB,B000302FS2
43293,4.0,A3VCEWSD7ILOXH,B000302FS2
43294,1.0,A2OI8F1DKRH0WP,B000302FS2
43295,4.0,A39JGHM4NZIKD8,B000302EG0
43296,5.0,A1BW6CEUYSXH2F,B000302EG0
43297,4.0,A3V6Z4RCDGRC44,B000302EG0
43298,5.0,A39P81NDV98501,B000302EG0
43299,5.0,AGKPTMTR3UX1R,B000302EG0
43300,5.0,A2G10Y8S9G1K1V,B000302EG0
43301,5.0,A1RY9HKR1JE9QS,B000302EG0
43302,5.0,A1TUDEC66M9FO3,B000302EG0
43303,5.0,A17J4L3LACTWC7,B000302EG0
43304,5.0,ALN3L53A1IZJF,B000302EG0
43305,5.0,AC1O85JX80MA1,B000302EG0
43306,1.0,A11RGKX59BMRBN,B000302EG0
43307,5.0,A2XFMSYJLE1HRV,B000302EG0
43308,1.0,AE59Z3SXJZ1DU,B000302EG0
43309,5.0,ANYJNXDFEHTH7,B000302EG0
43310,5.0,AURJXUAI187N5,B000302EG0
43311,5.0,A3OOPIBX06GW6X,B000302EG0
43312,5.0,ASL3RW17PLT2X,B000302EG0
43313,4.0,A2FC9EE4R5L5YD,B000302EG0
43314,5.0,A2L68X30GI45ZM,B000302EG0
43315,3.0,AB5QE7M72N7HF,B000302EG0
43316,5.0,A1XBNE4BY0K4PF,B000302EG0
43317,5.0,A1E29D5MOVWE4A,B000302EG0
43318,5.0,A2CCGAEQKIVGF7,B000302EG0
43319,5.0,AXK22UAUF2LBE,B000302EG0
43320,5.0,A2O67QV1FCQY97,B000302EG0
43321,4.0,A21PIREQ54XKVL,B000302EG0
43322,3.0,A2KIUU6IPKAUML,B000302EG0
43323,5.0,A1F18IFGD9I7O9,B000472YUS
43324,1.0,A3NQBE63G1NSNF,B00062PB9M
43325,1.0,A3FCFH0MWRF1EG,B00062PB9M
43326,2.0,A34WEHZBS3WNZI,B00062PB9M
43327,1.0,A2S6R85ILSBRIC,B00062PB9M
43328,4.0,A2C6GXZL9K0HYV,B00062PBTC
43329,5.0,A31LD1ZP9FRR1T,B00062PBTC
43330,4.0,A1QDZI2H353GUI,B00062PBTC
43331,2.0,A3B6DDWB8UYTSU,B00062PBTC
43332,4.0,A31MI1I54AN5VU,B00062PBTC
43333,2.0,A1ERWR5A8OVLDH,B00062PBTC
43334,5.0,A35NRNVRUGVE5P,B00062PBTC
43335,5.0,A3PQ4IQSRFC1UF,B00062PBTC
43336,3.0,AX5XE1VXR8GNG,B00062PBTC
43337,3.0,A95MXAV2ZGZLB,B00062PBTC
43338,5.0,A1TB9HMFI319CA,B00062PBTC
43339,5.0,A3IXP2JNXFZ4O9,B00062PBTC
43340,5.0,A24WRV33IWTCNO,B00062PBTC
43341,3.0,A3B4DNLYY74F7K,B00062PBTC
43342,5.0,AZ0X256W5DT27,B00062PBTC
43343,5.0,A1PJVD1U4M6KSO,B00062PBTC
43344,5.0,A1I4B9LQGSS6ZX,B00062PBTC
43345,5.0,A2QLZIZUUB503C,B00064FY0G
43346,4.0,AC07E2JJGT9YK,B00064FY0G
43347,5.0,A285Z41CXUREVV,B00064FY0G
43348,5.0,A1XJKG9LCMPFV3,B00064FY0G
43349,5.0,A17FZB2LNPMLDQ,B00064FY0G
43350,5.0,A2SGJMZ484PVCW,B00064FY0G
43351,5.0,A3V5WIUYF12Y8W,B00064FY0G
43352,5.0,A37YHKS9MEK13Z,B00064FY0G
43353,5.0,A264U8DHAB3RYR,B00064FY0G
43354,5.0,A8A7DGM9QKSQP,B00064FY0G
43355,5.0,A1VAS34ZC8WR7O,B0006628SA
43356,5.0,A4I3GQUBBRNDE,B0006628SA
43357,4.0,A2FO68RM4AHNRP,B0006628SA
43358,5.0,A2WVD30HYOJWHQ,B0006628SA
43359,5.0,A1ERRJR0BJRVNL,B0006628SA
43360,5.0,A32AKKZRP848H8,B0006628SA
43361,5.0,A3GBCF16LVHUH7,B0006628SA
43362,5.0,AAKT4JWFC6LL6,B0006628SA
43363,5.0,A3E9KPI3ZDC7EY,B0006628SA
43364,5.0,A1NX4A8CB68KU3,B0006628SA
43365,4.0,AMMHI1XI7TWG8,B0006628SA
43366,5.0,A3LM534P6B1P57,B0006628SA
43367,3.0,A373LY69LKT8CA,B0006628SA
43368,5.0,A15OBV09JLWHUO,B0006628SA
43369,5.0,A2TFHQ6UY0ZHH4,B0006628SA
43370,4.0,A2KM6TGEUPM125,B0006628SA
43371,5.0,A3HM0ZHV7FITYZ,B0006628SA
43372,3.0,A2L0RZ90OJR9O8,B0006628SA
43373,5.0,A2E4U7JV9F8W97,B0006628SA
43374,5.0,ASW1KOZ10N41,B0006628SA
43375,5.0,A69GBB918D2PP,B0006628SA
43376,5.0,A1UFU4UINIQT9U,B0006628SA
43377,1.0,A3BGSOP4TVYH07,B0006628SA
43378,5.0,A312IXDNZYRYOQ,B0006628SA
43379,5.0,AOR6LRATDG8TP,B0006628SA
43380,5.0,A3PX1VUMN00TPM,B0006628SA
43381,5.0,A1GVEPUZCS4TUF,B0006628SA
43382,5.0,A1O0DIQ3XTLMI8,B0006628SA
43383,5.0,A3R84KPEYV7XGC,B0006628SA
43384,5.0,A1ZQ1S9KP3KNET,B0006628SA
43385,5.0,A1YTW0SGEETL3Z,B0006628SA
43386,5.0,A1JD0XV7NZ0BWX,B0006628SA
43387,4.0,A12B7M1X8EXLD5,B0006628SA
43388,4.0,A22Z9GDFSENBD2,B0006628SA
43389,5.0,A16IL3KAHF8DUR,B0006628SA
43390,5.0,A3SCP8GCR1AA2K,B0006628SA
43391,5.0,A3D6AUVA9AIH8Q,B0006628SA
43392,1.0,ARXCF1F8NLCGQ,B0006IZG0U
43393,2.0,A97SZOCQ8XEFL,B0006IZG0U
43394,1.0,A3JO7KK465588Z,B0006IZG0U
43395,5.0,A2ME8QMG05MGY9,B0006IZG0U
43396,5.0,A1FWZD9QOOEG81,B0006IZG0U
43397,5.0,A3TU3E87AJ69VS,B0006IZG0U
43398,5.0,A3TM16UGMLPDZ7,B0006IZG0U
43399,5.0,A32U3H5UUN0XJX,B0006IZG0U
43400,3.0,ACR52Z9VWWLWR,B0006IZG0U
43401,4.0,A3HIWWJRQY8W77,B0006IZG0U
43402,5.0,A3RNIX04XDSLY1,B0006IZG0U
43403,5.0,AAY41QURVB0F3,B0006IZG0U
43404,5.0,AJCEJL1Q38BZQ,B0006IZG0U
43405,5.0,AMVK8GYQVP7YQ,B0006IZG0U
43406,1.0,A35N3SH07179SH,B0006IZG0U
43407,5.0,A3OW644M3SRW6H,B0006IZG0U
43408,4.0,A3LDNU99A0RDKJ,B0006IZG0U
43409,4.0,A29EIY3WYHNGJH,B0006IZG0U
43410,5.0,A1722YTCNXUF8A,B0006IZG0U
43411,5.0,A3VJ78IKCUBYM2,B0006IZG0U
43412,4.0,A1O0Y2V030KM43,B0006IZG0U
43413,5.0,A2SGFTEFQQRE99,B0006IZG0U
43414,3.0,A1FZ9CPY3IR44P,B0006IZG0U
43415,5.0,APGWW41JKV8UV,B0006IZG0U
43416,5.0,A17XHOI33KB0XS,B0006IZG0U
43417,5.0,A13IHASG0YNXOJ,B0006IZG0U
43418,5.0,A1PN727U4XTCNB,B0006IZG0U
43419,3.0,A1JJWW7X59DOZ3,B0006IZG0U
43420,5.0,A1Y8H8Q6FVFQMP,B0006IZG0U
43421,2.0,A2FFWYV54U1G3K,B0006IZG0U
43422,5.0,A3CVH7NJANM2U3,B0006IZG0U
43423,3.0,AN5HE6BINYTQC,B0006IZG0U
43424,4.0,A204BXU8UPJ8O,B0006IZG0U
43425,5.0,A3F1AUZXIYQW0I,B0006IZG0U
43426,5.0,AU7JUTHABNH25,B0006IZG0U
43427,5.0,A27OW8PG5OI7BF,B0006IZG0U
43428,5.0,A1CBDI2KAWFY4J,B0006IZG0U
43429,3.0,A1W533XZCTPQ8F,B0006IZG0U
43430,2.0,A3O2TC5NN978T4,B0006IZG0U
43431,5.0,A3BFJFEHNQO0F1,B0006IZG0U
43432,5.0,AVVEYC8242WBE,B0006IZG0U
43433,3.0,A1DAFWS98LQD2R,B0006IZG0U
43434,5.0,A1EJN4HXZOMOU7,B0006IZG0U
43435,5.0,A1PZ94Z25DX74Z,B0006IZG0U
43436,2.0,A2C3XGQJ43990F,B0006IZG0U
43437,5.0,A37V8TM0B9LCD3,B0006IZG0U
43438,2.0,A18EBJO5CE0YCN,B0006IZG0U
43439,5.0,A1U8OILOWOPBEO,B0006IZG0U
43440,5.0,A4EYXDG50GLGM,B0006IZG0U
43441,5.0,A16WDMH3UCNDS5,B0006IZG0U
43442,5.0,A2YW23Q1DXF4E6,B0006IZG0U
43443,5.0,A2E7BL0OX9RXPH,B0006IZG0U
43444,4.0,AKKRG39CSVUZI,B0006IZG0U
43445,3.0,A1XMYSABZC9K,B0006IZG0U
43446,5.0,A2TMJAHTYRDYGY,B0006IZG0U
43447,5.0,A20SN5CL56BB64,B0006IZG0U
43448,2.0,A1K9TP5SFYTG3R,B0006IZG0U
43449,5.0,AKPX5CJOBDAHR,B0006IZG0U
43450,5.0,AKFSZ7W4O1GVB,B0006IZG0U
43451,5.0,A1KC17YUAAMPKB,B0006IZG0U
43452,4.0,AV5XPZ1GZNADJ,B0006IZG0U
43453,3.0,A3Q28CYMQEWM9X,B0006IZG0U
43454,5.0,A6VEELD1BNR25,B0006IZG0U
43455,4.0,A3DE8LYLUA5CM4,B0006IZG0U
43456,5.0,A24ICUNAKSW14Z,B0006IZG0U
43457,1.0,A2Q0M2734WCYDN,B0006IZG0U
43458,4.0,A2E8XANWV5GIX1,B0006IZG0U
43459,4.0,A1UQKLCAFUH4H8,B0006IZG0U
43460,3.0,A2GBJQ9THOYDAJ,B0006PUYLY
43461,1.0,A10KR80NCO39HD,B0006PUYLY
43462,5.0,A1Z06HIOIKT8G2,B0006PUYLY
43463,5.0,A7FT395MF3O7U,B0006PUYLY
43464,5.0,A1YJ9GDR02TBGT,B0006PUYLY
43465,5.0,AUMC5UXJGULKS,B0006PUYLY
43466,5.0,AKUF6TNX3T3AY,B0006PUYLY
43467,5.0,A38QWIFPHT21RM,B0006PUYLY
43468,3.0,A37RASBFD7X98T,B0006PUYLY
43469,4.0,AJD9XPCLDDMRL,B0006PUYLY
43470,4.0,A118VPIZOSYCWJ,B0006PUYLY
43471,1.0,A2ELWUNPANALCT,B0006PUYLY
43472,5.0,A1BUEXGS4L6VZU,B0006PUYLY
43473,4.0,A2465TO6X77FLW,B0006PUYLY
43474,5.0,A3LP83UFCWBTWL,B0006PUYLY
43475,5.0,AT90ES0F2229Q,B0006PUYLY
43476,5.0,ACTRDDCX4MFXM,B0006PUYLY
43477,5.0,A36M7GO7E7LU6U,B0006PUYLY
43478,1.0,A3SGBU7FBHKYHJ,B0006PUYLY
43479,5.0,A2HHZ6GDKBM4DT,B0006PUYLY
43480,5.0,A3UXPRU1QEXIMD,B0006PUYLY
43481,4.0,A2952SWSL7N71O,B0006PUYLY
43482,5.0,A250GXRD2BGQV2,B0006PUYLY
43483,5.0,A2Q7U4142OC5P8,B0006PUYLY
43484,5.0,A2HB2PZP07MH85,B0006PUYLY
43485,5.0,A2LI10MAXV0815,B0006PUYLY
43486,5.0,A2LPDR37TF4IP1,B0006PUYLY
43487,5.0,A3A1HE9XP7CA1Z,B0006PUYLY
43488,5.0,A1IXR90796NMGI,B0006PUYLY
43489,5.0,A3CYL6HGMFYINV,B0006PUYLY
43490,5.0,AD3V8M5RYDH99,B0006PUYLY
43491,5.0,A24XY2EQ7L9I22,B0006PUYLY
43492,5.0,A58BIPLBRFBLO,B0006PUYLY
43493,5.0,A28QJ0IE0PUNCX,B0006PUYLY
43494,5.0,ATECU14VUIOJ0,B0006PUYLY
43495,5.0,A1EJAQY5WF9CRG,B0006PUYLY
43496,5.0,AAOB2VF06ZPB1,B0006PUYLY
43497,2.0,A3J8RNK1E7YQHK,B0006PUYLY
43498,5.0,A8FBLR2STG7US,B0006PUYLY
43499,5.0,A32QL3DXWFEX28,B0006PUYLY
43500,1.0,A1XNPV5V406MI8,B0006PUYLY
43501,5.0,AGRQC8H3QLJTI,B0006PUYLY
43502,5.0,A13MF1XC0ZS7Y8,B0006PUYLY
43503,5.0,A3SIGTLU9OYO2,B0006PUYLY
43504,1.0,A1SAXIL8G09F67,B0006PUYLY
43505,5.0,ASIQ787W2XCRP,B0006PUYLY
43506,1.0,A3D2YTRD6QJWY6,B0006PUYLY
43507,5.0,A3GK8MKJVMDRM7,B0006PUYLY
43508,5.0,A35X1HL2RUGJ95,B0006PUYLY
43509,3.0,AL8QZ3NXPVJMD,B0006PUYLY
43510,5.0,A2HRABKE2K5IDS,B0006PUYLY
43511,1.0,A14PMSGUCFV8ZI,B0006PUYLY
43512,5.0,A3BMLWH19EH30O,B0006PUYLY
43513,5.0,A3HFTPD2JAXT5D,B0006PUYLY
43514,5.0,A666E8LXBHAGT,B0006PUYLY
43515,5.0,A38THS4Z3MAD7D,B0006PUYLY
43516,5.0,A358SWXY193NZQ,B0006PUYLY
43517,2.0,A1VTKYW3YQEHTN,B0006PUYLY
43518,4.0,A1KEUYHVKHLWTO,B0006PUYLY
43519,5.0,A3N30PTGWVT8B9,B0006PUYLY
43520,5.0,A1EBKVH0LRWLSF,B0006PUYLY
43521,5.0,AXIKQB8QQYBF1,B0006PUYLY
43522,4.0,A3BW62VIH45OT6,B0006PUYLY
43523,5.0,AFGTMN246S5BD,B0006PUYLY
43524,5.0,A3KEG1I7D69Z5W,B0006PUYLY
43525,3.0,AZZ1YGA7PO5H7,B0006PUYLY
43526,4.0,AQQLWCMRNDFGI,B0006PUYLY
43527,1.0,A3CELDHIS17HRF,B0006PUYLY
43528,5.0,A19OE3A42I063G,B0006PUYLY
43529,1.0,A122PULO9WXVRA,B0006PUYLY
43530,5.0,A19PZ8PAAMB68U,B0006PUYLY
43531,5.0,A17SZZO9LM3WYC,B0006PUYLY
43532,5.0,A90P398JIETZ1,B0006PUYLY
43533,5.0,A1ZCYHF2UESESP,B0006PUYLY
43534,4.0,A3O652WDKMZCQL,B0006PUYLY
43535,5.0,A1K34BQBOW1HT8,B0006PUYLY
43536,5.0,ASXDG0BFPUYHM,B0006PUYLY
43537,5.0,A2FXFUASIZBIZ1,B0006PUYLY
43538,4.0,A3VKZDVLQMU2V8,B0006PUYLY
43539,1.0,A2DYYLM4G66GJD,B0006PUYLY
43540,5.0,A20YL9OWCCM2W4,B0006PUYLY
43541,5.0,A35B8V80XRF2P1,B0006PUYLY
43542,4.0,A13VNYCAGUL0KY,B0006PUYLY
43543,5.0,A1A2E174MSM348,B0006PUYLY
43544,2.0,A227FRB91DK4NK,B0006PUYLY
43545,5.0,AOEEU0PIAANH0,B0006PUYLY
43546,5.0,A1ATU7BFO8QZUH,B0006PUYLY
43547,5.0,A3GABXZIJJQ1J3,B0006PUYLY
43548,4.0,A1B5MDQXIB3ZUB,B0006PUYLY
43549,5.0,A13OFOB1394G31,B0006PUYLY
43550,5.0,ARSQ2F9U315WG,B0006PUYLY
43551,4.0,A1FQ5DVP59SWVR,B00074QG8O
43552,5.0,A2471P2D2R4MF0,B00074QG8O
43553,1.0,A2E69I2UMQNITC,B00074QG8O
43554,5.0,A1DCKSE886MT2Y,B00074QG8O
43555,1.0,A3IQN9N4UUHFLI,B00074QGQ6
43556,5.0,A3L3RL2RMRWW6N,B00074QGQ6
43557,3.0,AOR590VF8YI5J,B00074QGQ6
43558,5.0,A1EZT7NTHQ0AKO,B00074QGQ6
43559,4.0,A4YQQ0A58Q31E,B00074QGQ6
43560,5.0,AYQSUCG3A1G4,B00074QGQ6
43561,4.0,A1GELSGA0FTBHL,B00074QGQ6
43562,3.0,A2DAER5LFZ5S1M,B00074QGQ6
43563,3.0,A55LR5L4EIWBV,B00074QGQ6
43564,5.0,A19D5GY6OZ9WZW,B00074QGQ6
43565,5.0,A2DWCYA9ANKTAI,B00074QGQ6
43566,1.0,A24YNI6L7MRRTO,B00074QGQ6
43567,2.0,AFOJDNVGGDYIS,B00074QGQ6
43568,5.0,AW2BZYHG2MGSN,B00077B7M6
43569,1.0,A2OJKSPCM6ZKXC,B00077B7M6
43570,4.0,A1NY2FVOH6LW19,B00077B7M6
43571,3.0,A1BT52NVXB4RX1,B00077B7M6
43572,1.0,ABSL6P9CMP0CW,B00077B7M6
43573,2.0,A23E1UNFQSHPQX,B00077B7M6
43574,2.0,A2IJO32M605WQ2,B00077B7M6
43575,5.0,A27IP5UE1LFC48,B00077B7M6
43576,5.0,A6RRKN4TAXGX7,B00077B7M6
43577,4.0,A3CPFY74HT4QRR,B00077B7M6
43578,5.0,A3FH0PN1Y1DDZV,B00077B7M6
43579,1.0,A1YI3CAK449C57,B00077B7M6
43580,1.0,A15FMSQIZG8FYR,B00077B7M6
43581,2.0,A2Z4QU7OTHIQH6,B00077B7M6
43582,1.0,AN6IAO6TLZUVZ,B00077B7M6
43583,5.0,A1QGXISFN825D5,B00077B7M6
43584,5.0,A3P850UDTWWN70,B00077B7M6
43585,5.0,A23T14R0XMQQG6,B00077B7M6
43586,5.0,A12Q06VA60LG5X,B00077B7M6
43587,1.0,A3PPP0A6ZST0V,B00077B7M6
43588,1.0,A28JPITCRAS4UN,B00077B7M6
43589,5.0,AYR7Z6W6X69FY,B00077B7M6
43590,1.0,A80T5U1S870S9,B00077B7M6
43591,5.0,A5VXZFE07T87M,B00077B7M6
43592,1.0,AJM938A3D5YUW,B00077B7M6
43593,5.0,A1QDPGA1D4JGO6,B00077B7M6
43594,1.0,AHDV58OLSYEQ0,B00077B7M6
43595,5.0,A2JF2J27ZB32KY,B00077B7M6
43596,5.0,A1DXTQEL1WM4P,B00077B7M6
43597,1.0,A1V5XDKBWSHHX5,B00077B7M6
43598,5.0,AKTY2PKKF7D3C,B00077B7M6
43599,5.0,A1G4GGIN5F44ZJ,B00077B7M6
43600,2.0,A1EWPD8UK6LQYR,B00077B7M6
43601,1.0,AQS0QWV4E8AM0,B00077B7M6
43602,1.0,A5XDDHR4Q1K9N,B00077B7M6
43603,3.0,ACS5UFDHPB3FR,B00077B7M6
43604,1.0,A1QO46F4GODF6O,B00077B7M6
43605,4.0,A2VQ8ITUCMDFPG,B00077B7M6
43606,5.0,A1M5DCV4BNDN7O,B00077B7M6
43607,1.0,A34JNJA9C37KUH,B00077B7M6
43608,3.0,A20UT9ULMWUDRD,B00077B7M6
43609,5.0,A2U4107AK2O2GN,B00077B7M6
43610,5.0,A2LI0IYRHLAAS5,B00077B7M6
43611,5.0,A31NZR4IXFCIOM,B00077B7M6
43612,5.0,A2OT23JRH6KPH6,B00077B7M6
43613,5.0,A3EGPHL0LB14DD,B00077B7M6
43614,5.0,A3CN4A7OZDGA3S,B00077B7M6
43615,5.0,A2LCMUALKXZ5II,B00077B7M6
43616,3.0,A4WJKKG2E9RYZ,B00077B7M6
43617,3.0,A1APO1SI0G8ZB3,B00077B7M6
43618,2.0,A2P90C9TPBXFIA,B00077B7M6
43619,5.0,A1XDZRVQ0ZHESE,B00077B7M6
43620,4.0,AY4PZFJJTSQQI,B00077B7M6
43621,5.0,A2RJ8M9OGIE3VS,B00077B7M6
43622,5.0,A3PQ6VHOVCDDNV,B00077B7M6
43623,5.0,A32Q02KN9C9BSO,B00077B7M6
43624,1.0,AV78BU2EHBS37,B00077B7M6
43625,4.0,A1DNUIQEZ521BR,B00077B7M6
43626,5.0,A2P5PPJ4H8LNCA,B00077B7M6
43627,5.0,A1QQDATOI2RR4Q,B00077B7M6
43628,5.0,A1AVACUAORBJB8,B00077B7M6
43629,5.0,A1QW4VQLRNLMAT,B00077B7M6
43630,4.0,A3K2Q9T9ST3X0A,B00077B7M6
43631,3.0,A2YJMYMYK6TY0P,B00077B7M6
43632,5.0,A2DNH8D6TXDF4T,B00077B7M6
43633,4.0,A1441TNDW14JPN,B00077B7M6
43634,1.0,A2PHX0J87DUUJU,B00077B7M6
43635,1.0,A24T0V28GXT0JW,B00077B7M6
43636,3.0,A2CJ5YMNROIRX,B00077B7M6
43637,5.0,AS6L2RH3562L4,B00077B7M6
43638,2.0,AJTEY5N2GLMVL,B00077B7M6
43639,5.0,AZSETGRDQ5OEZ,B00077B7M6
43640,1.0,A3C8GYYKO8N910,B00077B7M6
43641,5.0,A3OQXSXQGXHPKA,B00077B7M6
43642,5.0,A2HKYSLT8GDMJV,B00077B7M6
43643,1.0,A29MTHEU9F6VPX,B00077B7M6
43644,3.0,A15LJ98GCAUJ9U,B00077B7M6
43645,4.0,A3LNFC0H5V9AF,B00077B7M6
43646,5.0,A2PHIM0R14VRBI,B00077B7M6
43647,5.0,A2AAN8TYSGORXL,B00077B7M6
43648,5.0,A1ZEHJ5RJ8FBJJ,B00077B7M6
43649,5.0,A2C500GWQUCD8X,B00077B7M6
43650,1.0,A1B0CTWIBDICO8,B00077B7M6
43651,1.0,A2P2TS2ZZQAR0B,B00077B7M6
43652,1.0,A1DU67VEN27ZOE,B00077B7M6
43653,1.0,A3I6JA96I21XIY,B00077B7M6
43654,5.0,A1TKZLID1VY6QJ,B00077B7M6
43655,5.0,A4P1CM4TQ5MJB,B00077B7M6
43656,5.0,A1JC49VBR5FLSJ,B00077B7M6
43657,5.0,A2MGP8ZMXVQ9SM,B00077B7M6
43658,1.0,A1VIZQB0U9ZAW4,B00077B7M6
43659,4.0,A25HTUP8EOBEG,B00077B7M6
43660,5.0,A3UAZVF6RZT3I,B00077B7M6
43661,5.0,A2DTRA3T89HJD9,B00077B7M6
43662,5.0,AIV5LLEYAGN38,B00077B7M6
43663,2.0,A2E35S3QFCMVBW,B00077B7M6
43664,2.0,A1TJNNYXGJPU90,B00077B7M6
43665,5.0,A1GCYLVF90F67F,B00077B7M6
43666,2.0,AYDRICNEGYR1J,B00077B7M6
43667,5.0,A395PNODKAAC9Q,B00077B7M6
43668,5.0,A3QUCZM9MVFZQK,B00077B7M6
43669,1.0,A1TT17U9FSMOW7,B00077B7M6
43670,3.0,A1L9ME91JY6V37,B00077B7M6
43671,1.0,A2SEC08HI39IIC,B00077B7M6
43672,2.0,A348I2LEQZ124Y,B00077B7M6
43673,5.0,A2LPYNGG448ARX,B00077B7M6
43674,4.0,A1GQD5EIHKR757,B00077B7M6
43675,5.0,AP9HOHEHG10C6,B00077B7M6
43676,5.0,AHFE126JN14NB,B00077B7M6
43677,5.0,A3W4SLNW6P3Z6T,B00077B7M6
43678,5.0,ALC5VDDKVMSQK,B00077B7M6
43679,5.0,A3PWHUQF5LDFX5,B00077B7M6
43680,5.0,A2Y32CG79AYYJ8,B00077B7M6
43681,3.0,A33DCBR6FH18IU,B00077B7M6
43682,3.0,AOZYCOO7NSQR0,B00077B7M6
43683,1.0,AOCQVKINIQT1W,B00077B7M6
43684,5.0,A1K503UTFPDXFJ,B00077B7M6
43685,1.0,A7X4YI8YSDM84,B00077B7M6
43686,4.0,A22SKV0HKGEVWH,B00077B7M6
43687,5.0,A3QH9C56VNY77S,B00077B7M6
